Fecha,tipo_oficial,OIS,Oro,Plata,Gas,VIX,PIB,PIBpc,Inflacion,Desempleo,Rating
2020-11-01,0.1,0.05374666666666667,1866.3,24.079,4.83583900516,20.57,2868821517197.408,42982.46310076424,0.9894867037724913,4.472,8.5
2020-12-01,0.1,0.049119354838709675,1858.42,24.968,5.85610629604,22.75,2868821517197.408,42982.46310076424,0.9894867037724913,4.472,8.5
2021-01-01,0.1,0.048693548387096774,1866.98,25.88,7.2683017493,33.09,3113908148054.3467,46487.34247065488,2.51837109614213,4.864,8.5
2021-02-01,0.1,0.04876071428571428,1808.17,27.293,6.15850716652,27.95,3113908148054.3467,46487.34247065488,2.51837109614213,4.864,8.5
2021-03-01,0.1,0.04863225806451613,1718.23,25.648,6.12706957935,19.4,3113908148054.3467,46487.34247065488,2.51837109614213,4.864,8.5
2021-04-01,0.1,0.048440000000000004,1760.04,25.687,7.14681628809,18.61,3113908148054.3467,46487.34247065488,2.51837109614213,4.864,8.5
2021-05-01,0.1,0.04974516129032258,1850.26,27.504,8.90875692439,16.76,3113908148054.3467,46487.34247065488,2.51837109614213,4.864,8.5
2021-06-01,0.1,0.04991666666666667,1834.57,26.995,10.30105100564,15.83,3113908148054.3467,46487.34247065488,2.51837109614213,4.864,8.5
2021-07-01,0.1,0.050554838709677426,1807.84,25.677,12.50994243239,18.24,3113908148054.3467,46487.34247065488,2.51837109614213,4.864,8.5
2021-08-01,0.1,0.05044516129032258,1785.28,23.986,15.42647593843,16.48,3113908148054.3467,46487.34247065488,2.51837109614213,4.864,8.5
2021-09-01,0.1,0.050030000000000005,1775.14,23.185,22.84059607792,23.14,3113908148054.3467,46487.34247065488,2.51837109614213,4.864,8.5
2021-10-01,0.1,0.05022580645161291,1776.85,23.413,31.05246636754,16.26,3113908148054.3467,46487.34247065488,2.51837109614213,4.864,8.5
2021-11-01,0.1,0.046766666666666665,1821.76,24.175,27.62343200775,27.19,3113908148054.3467,46487.34247065488,2.51837109614213,4.864,8.5
