Fecha,tipo_oficial,OIS,Oro,Plata,Gas,VIX,PIB,PIBpc,Inflacion,Desempleo,Rating
2012-04-01,0.13933333333333334,0.13933333333333334,1649.2,31.5255,1.9467,17.15,16892000920975.459,53738.147671459286,2.069337265260666,8.069,9.5
2012-05-01,0.15580645161290324,0.15580645161290324,1589.04,28.7196,2.4374,24.06,16892000920975.459,53738.147671459286,2.069337265260666,8.069,9.5
2012-06-01,0.16166666666666668,0.16166666666666668,1598.76,27.9836,2.4552,17.08,16892000920975.459,53738.147671459286,2.069337265260666,8.069,9.5
2012-07-01,0.15645161290322582,0.15645161290322582,1594.29,27.4318,2.9455,18.93,16892000920975.459,53738.147671459286,2.069337265260666,8.069,9.5
2012-08-01,0.13225806451612904,0.13225806451612904,1630.31,28.8002,2.8383,17.47,16892000920975.459,53738.147671459286,2.069337265260666,8.069,9.5
2012-09-01,0.14433333333333334,0.14433333333333334,1744.81,33.6085,2.8415,15.73,16892000920975.459,53738.147671459286,2.069337265260666,8.069,9.5
2012-10-01,0.15838709677419355,0.15838709677419355,1746.58,33.1874,3.3174,18.6,16892000920975.459,53738.147671459286,2.069337265260666,8.069,9.5
2012-11-01,0.16066666666666668,0.16066666666666668,1721.64,32.7732,3.538,15.87,16892000920975.459,53738.147671459286,2.069337265260666,8.069,9.5
2012-12-01,0.16451612903225807,0.16451612903225807,1684.762,31.8745,3.3395,18.02,16892000920975.459,53738.147671459286,2.069337265260666,8.069,9.5
2013-01-01,0.14258064516129032,0.14258064516129032,1671.84782608696,31.06173913043,3.328,14.28,17249744800617.518,54462.62524124069,1.464832655627167,7.375,9.5
2013-02-01,0.14500000000000002,0.14500000000000002,1627.57,30.3288,3.3292,15.51,17249744800617.518,54462.62524124069,1.464832655627167,7.375,9.5
2013-03-01,0.1435483870967742,0.1435483870967742,1593.08619047619,28.79095238095,3.8069,12.7,17249744800617.518,54462.62524124069,1.464832655627167,7.375,9.5
2013-04-01,0.145,0.145,1487.85727272727,25.355,4.1669,13.52,17249744800617.518,54462.62524124069,1.464832655627167,7.375,9.5
2013-05-01,0.10903225806451612,0.10903225806451612,1414.02695652174,23.03826086957,4.0403,16.3,17249744800617.518,54462.62524124069,1.464832655627167,7.375,9.5
2013-06-01,0.09366666666666666,0.09366666666666666,1343.35,21.109,3.8254,16.86,17249744800617.518,54462.62524124069,1.464832655627167,7.375,9.5
2013-07-01,0.09258064516129033,0.09258064516129033,1285.51565217391,19.7102173913,3.6227,13.45,17249744800617.518,54462.62524124069,1.464832655627167,7.375,9.5
2013-08-01,0.08290322580645161,0.08290322580645161,1351.74181818182,21.89386363636,3.4251,17.01,17249744800617.518,54462.62524124069,1.464832655627167,7.375,9.5
2013-09-01,0.08,0.08,1348.6,22.5638,3.6154,16.6,17249744800617.518,54462.62524124069,1.464832655627167,7.375,9.5
2013-10-01,0.08709677419354839,0.08709677419354839,1316.58,21.917,3.6739,13.75,17249744800617.518,54462.62524124069,1.464832655627167,7.375,9.5
2013-11-01,0.08433333333333333,0.08433333333333333,1275.86,20.7576,3.6174,13.7,17249744800617.518,54462.62524124069,1.464832655627167,7.375,9.5
